date,bp_used_usd,bp_pct_account,open_positions,regime,vix,cumulative_equity,drawdown
2008-05-23,0,0.0,0,NORMAL,19.55,150533.72,-0.0134
2008-05-27,0,0.0,0,NORMAL,19.64,150533.72,-0.0134
2008-05-28,0,0.0,0,NORMAL,19.07,150533.72,-0.0134
2008-05-29,0,0.0,0,NORMAL,18.14,150533.72,-0.0134
2008-05-30,0,0.0,0,NORMAL,17.83,150533.72,-0.0134
2008-06-02,0,0.0,0,NORMAL,19.83,150533.72,-0.0134
2008-06-03,0,0.0,0,NORMAL,20.24,150533.72,-0.0134
2008-06-04,22500.0,14.95,1,NORMAL,20.8,150533.72,-0.0134
2008-06-05,22500.0,14.84,1,NORMAL,18.63,151615.99,-0.0063
2008-06-06,22500.0,15.08,1,HIGH_VOL,23.56,149224.1,-0.022
2008-06-09,22500.0,15.04,1,HIGH_VOL,23.12,149593.06,-0.0196
2008-06-10,22500.0,15.03,1,HIGH_VOL,23.18,149657.16,-0.0192
2008-06-11,22500.0,15.12,1,HIGH_VOL,24.12,148847.09,-0.0245
2008-06-12,22500.0,15.05,1,HIGH_VOL,23.33,149456.22,-0.0205
2008-06-13,22500.0,14.89,1,NORMAL,21.22,151099.92,-0.0097
2008-06-16,22500.0,14.86,1,NORMAL,20.95,151381.2,-0.0079
2008-06-17,22500.0,14.88,1,NORMAL,21.13,151219.72,-0.0089
2008-06-18,43500.0,28.92,2,HIGH_VOL,22.24,150411.26,-0.0142
2008-06-19,43500.0,28.8,2,NORMAL,21.58,151049.89,-0.01
2008-06-20,43500.0,28.96,2,HIGH_VOL,22.87,150205.51,-0.0156
2008-06-23,43500.0,28.9,2,HIGH_VOL,22.64,150522.04,-0.0135
2008-06-24,43500.0,28.86,2,HIGH_VOL,22.42,150729.24,-0.0121
2008-06-25,43500.0,28.64,2,NORMAL,21.14,151873.41,-0.0046
2008-06-26,43500.0,29.2,2,HIGH_VOL,23.93,148985.87,-0.0236
2008-06-27,43500.0,29.19,2,HIGH_VOL,23.44,148999.65,-0.0235
2008-06-30,43500.0,29.19,2,HIGH_VOL,23.95,149039.82,-0.0232
2008-07-01,43500.0,29.08,2,HIGH_VOL,23.65,149574.25,-0.0197
2008-07-02,22500.0,15.07,1,HIGH_VOL,25.92,149322.14,-0.0214
2008-07-03,22500.0,15.04,1,HIGH_VOL,24.78,149593.22,-0.0196
2008-07-07,22500.0,15.14,1,HIGH_VOL,25.78,148571.39,-0.0263
2008-07-08,22500.0,14.91,1,HIGH_VOL,23.15,150901.88,-0.011
2008-07-09,0,0.0,0,HIGH_VOL,25.23,144382.93,-0.0537
2008-07-10,0,0.0,0,HIGH_VOL,25.59,144382.93,-0.0537
2008-07-11,0,0.0,0,HIGH_VOL,27.49,144382.93,-0.0537
2008-07-14,0,0.0,0,HIGH_VOL,28.48,144382.93,-0.0537
2008-07-15,0,0.0,0,HIGH_VOL,28.54,144382.93,-0.0537
2008-07-16,21000.0,14.54,1,HIGH_VOL,25.1,144382.93,-0.0537
2008-07-17,21000.0,14.55,1,HIGH_VOL,25.01,144281.54,-0.0544
2008-07-18,21000.0,14.53,1,HIGH_VOL,24.05,144565.81,-0.0525
2008-07-21,42000.0,28.99,2,HIGH_VOL,23.05,144866.52,-0.0506
2008-07-22,42000.0,28.99,2,NORMAL,21.18,144873.29,-0.0505
2008-07-23,42000.0,29.04,2,NORMAL,21.31,144611.28,-0.0522
2008-07-24,42000.0,28.88,2,HIGH_VOL,23.44,145452.96,-0.0467
2008-07-25,42000.0,28.85,2,HIGH_VOL,22.91,145560.06,-0.046
2008-07-28,42000.0,28.74,2,HIGH_VOL,24.23,146114.81,-0.0424
2008-07-29,42000.0,28.78,2,HIGH_VOL,22.03,145925.37,-0.0436
2008-07-30,42000.0,28.92,2,NORMAL,21.21,145211.22,-0.0483
2008-07-31,42000.0,28.84,2,HIGH_VOL,22.94,145611.35,-0.0457
2008-08-01,42000.0,28.72,2,HIGH_VOL,22.57,146249.8,-0.0415
2008-08-04,42000.0,28.67,2,HIGH_VOL,23.49,146515.14,-0.0398
2008-08-05,42000.0,28.81,2,NORMAL,21.14,145782.65,-0.0446
2008-08-06,21000.0,14.26,1,NORMAL,20.23,147242.23,-0.035
2008-08-07,21000.0,14.18,1,NORMAL,21.15,148063.63,-0.0296
2008-08-08,21000.0,14.29,1,NORMAL,20.66,146966.44,-0.0368
2008-08-11,21000.0,14.31,1,NORMAL,20.12,146720.12,-0.0384
2008-08-12,21000.0,14.25,1,NORMAL,21.17,147360.86,-0.0342
2008-08-13,21000.0,14.23,1,NORMAL,21.55,147540.17,-0.033
2008-08-14,21000.0,14.23,1,NORMAL,20.34,147599.02,-0.0327
2008-08-15,21000.0,14.22,1,NORMAL,19.58,147635.96,-0.0324
2008-08-18,21000.0,14.17,1,NORMAL,20.98,148247.99,-0.0284
2008-08-19,21000.0,14.12,1,NORMAL,21.28,148675.1,-0.0256
2008-08-20,21000.0,14.12,1,NORMAL,20.42,148680.37,-0.0256
2008-08-21,0,0.0,0,NORMAL,19.82,150518.47,-0.0135
2008-08-22,0,0.0,0,NORMAL,18.81,150518.47,-0.0135
2008-08-25,0,0.0,0,NORMAL,20.97,150518.47,-0.0135
2008-08-26,0,0.0,0,NORMAL,20.49,150518.47,-0.0135
2008-08-27,0,0.0,0,NORMAL,19.76,150518.47,-0.0135
2008-08-28,0,0.0,0,NORMAL,19.43,150518.47,-0.0135
2008-08-29,0,0.0,0,NORMAL,20.65,150518.47,-0.0135
2008-09-02,22500.0,14.95,1,NORMAL,21.99,150518.47,-0.0135
2008-09-03,22500.0,14.91,1,NORMAL,21.43,150932.42,-0.0108
2008-09-04,22500.0,15.08,1,HIGH_VOL,24.03,149189.77,-0.0222
2008-09-05,22500.0,15.01,1,HIGH_VOL,23.06,149881.17,-0.0177
2008-09-08,22500.0,14.93,1,HIGH_VOL,22.64,150668.5,-0.0125
2008-09-09,22500.0,15.15,1,HIGH_VOL,25.47,148553.36,-0.0264
2008-09-10,22500.0,15.07,1,HIGH_VOL,24.52,149295.84,-0.0215
2008-09-11,22500.0,15.0,1,HIGH_VOL,24.39,149960.2,-0.0172
2008-09-12,22500.0,15.04,1,HIGH_VOL,25.66,149606.08,-0.0195
2008-09-15,22500.0,15.42,1,HIGH_VOL,31.7,145888.63,-0.0439
2008-09-16,22500.0,15.29,1,HIGH_VOL,30.3,147133.45,-0.0357
2008-09-17,22500.0,15.65,1,HIGH_VOL,36.22,143769.94,-0.0578
2008-09-18,22500.0,15.37,1,HIGH_VOL,33.1,146354.87,-0.0408
2008-09-19,22500.0,15.21,1,HIGH_VOL,32.07,147952.6,-0.0303
2008-09-22,22500.0,15.37,1,HIGH_VOL,33.85,146433.04,-0.0403
2008-09-23,22500.0,15.47,1,HIGH_VOL,35.72,145447.97,-0.0468
2008-09-24,22500.0,15.46,1,HIGH_VOL,35.19,145570.66,-0.046
2008-09-25,22500.0,15.29,1,HIGH_VOL,32.82,147182.02,-0.0354
2008-09-26,22500.0,15.31,1,HIGH_VOL,34.74,146986.7,-0.0367
2008-09-29,22500.0,15.92,1,HIGH_VOL,46.72,141323.36,-0.0738
2008-09-30,22500.0,15.58,1,HIGH_VOL,39.39,144452.86,-0.0533
2008-10-01,22500.0,15.6,1,HIGH_VOL,39.81,144250.9,-0.0546
2008-10-02,22500.0,15.87,1,HIGH_VOL,45.26,141774.28,-0.0708
2008-10-03,22500.0,15.95,1,HIGH_VOL,45.14,141104.76,-0.0752
2008-10-06,0,0.0,0,HIGH_VOL,52.05,129978.81,-0.1481
2008-10-07,0,0.0,0,HIGH_VOL,53.68,129978.81,-0.1481
2008-10-08,0,0.0,0,HIGH_VOL,57.53,129978.81,-0.1481
2008-10-09,0,0.0,0,HIGH_VOL,63.92,129978.81,-0.1481
2008-10-10,0,0.0,0,HIGH_VOL,69.95,129978.81,-0.1481
2008-10-13,0,0.0,0,HIGH_VOL,54.99,129978.81,-0.1481
2008-10-14,0,0.0,0,HIGH_VOL,55.13,129978.81,-0.1481
2008-10-15,0,0.0,0,HIGH_VOL,69.25,129978.81,-0.1481
2008-10-16,0,0.0,0,HIGH_VOL,67.61,129978.81,-0.1481
2008-10-17,0,0.0,0,HIGH_VOL,70.33,129978.81,-0.1481
2008-10-20,0,0.0,0,HIGH_VOL,52.97,129978.81,-0.1481
2008-10-21,0,0.0,0,HIGH_VOL,53.11,129978.81,-0.1481
2008-10-22,0,0.0,0,HIGH_VOL,69.65,129978.81,-0.1481
2008-10-23,0,0.0,0,HIGH_VOL,67.8,129978.81,-0.1481
2008-10-24,0,0.0,0,HIGH_VOL,79.13,129978.81,-0.1481
2008-10-27,0,0.0,0,HIGH_VOL,80.06,129978.81,-0.1481
2008-10-28,0,0.0,0,HIGH_VOL,66.96,129978.81,-0.1481
2008-10-29,0,0.0,0,HIGH_VOL,69.96,129978.81,-0.1481
2008-10-30,0,0.0,0,HIGH_VOL,62.9,129978.81,-0.1481
2008-10-31,0,0.0,0,HIGH_VOL,59.89,129978.81,-0.1481
2008-11-03,0,0.0,0,HIGH_VOL,53.68,129978.81,-0.1481
2008-11-04,0,0.0,0,HIGH_VOL,47.73,129978.81,-0.1481
2008-11-05,0,0.0,0,HIGH_VOL,54.56,129978.81,-0.1481
2008-11-06,0,0.0,0,HIGH_VOL,63.68,129978.81,-0.1481
2008-11-07,0,0.0,0,HIGH_VOL,56.1,129978.81,-0.1481
2008-11-10,0,0.0,0,HIGH_VOL,59.98,129978.81,-0.1481
2008-11-11,0,0.0,0,HIGH_VOL,61.44,129978.81,-0.1481
2008-11-12,0,0.0,0,HIGH_VOL,66.46,129978.81,-0.1481
2008-11-13,0,0.0,0,HIGH_VOL,59.83,129978.81,-0.1481
2008-11-14,0,0.0,0,HIGH_VOL,66.31,129978.81,-0.1481
2008-11-17,0,0.0,0,HIGH_VOL,69.15,129978.81,-0.1481
2008-11-18,0,0.0,0,HIGH_VOL,67.64,129978.81,-0.1481
2008-11-19,0,0.0,0,HIGH_VOL,74.26,129978.81,-0.1481
2008-11-20,0,0.0,0,HIGH_VOL,80.86,129978.81,-0.1481
2008-11-21,0,0.0,0,HIGH_VOL,72.67,129978.81,-0.1481
2008-11-24,0,0.0,0,HIGH_VOL,64.7,129978.81,-0.1481
2008-11-25,0,0.0,0,HIGH_VOL,60.9,129978.81,-0.1481
2008-11-26,0,0.0,0,HIGH_VOL,54.92,129978.81,-0.1481
2008-11-28,0,0.0,0,HIGH_VOL,55.28,129978.81,-0.1481
2008-12-01,0,0.0,0,HIGH_VOL,68.51,129978.81,-0.1481
2008-12-02,0,0.0,0,HIGH_VOL,62.98,129978.81,-0.1481
2008-12-03,0,0.0,0,HIGH_VOL,60.72,129978.81,-0.1481
2008-12-04,0,0.0,0,HIGH_VOL,63.64,129978.81,-0.1481
2008-12-05,0,0.0,0,HIGH_VOL,59.93,129978.81,-0.1481
2008-12-08,0,0.0,0,HIGH_VOL,58.49,129978.81,-0.1481
2008-12-09,0,0.0,0,HIGH_VOL,58.91,129978.81,-0.1481
2008-12-10,0,0.0,0,HIGH_VOL,55.73,129978.81,-0.1481
2008-12-11,0,0.0,0,HIGH_VOL,55.78,129978.81,-0.1481
2008-12-12,0,0.0,0,HIGH_VOL,54.28,129978.81,-0.1481
2008-12-15,0,0.0,0,HIGH_VOL,56.76,129978.81,-0.1481
2008-12-16,0,0.0,0,HIGH_VOL,52.37,129978.81,-0.1481
2008-12-17,0,0.0,0,HIGH_VOL,49.84,129978.81,-0.1481
2008-12-18,0,0.0,0,HIGH_VOL,47.34,129978.81,-0.1481
2008-12-19,0,0.0,0,HIGH_VOL,44.93,129978.81,-0.1481
2008-12-22,0,0.0,0,HIGH_VOL,44.56,129978.81,-0.1481
2008-12-23,0,0.0,0,HIGH_VOL,45.02,129978.81,-0.1481
2008-12-24,0,0.0,0,HIGH_VOL,44.21,129978.81,-0.1481
2008-12-26,0,0.0,0,HIGH_VOL,43.38,129978.81,-0.1481
2008-12-29,0,0.0,0,HIGH_VOL,43.9,129978.81,-0.1481
2008-12-30,0,0.0,0,HIGH_VOL,41.63,129978.81,-0.1481
2008-12-31,0,0.0,0,HIGH_VOL,40.0,129978.81,-0.1481
2009-01-02,0,0.0,0,HIGH_VOL,39.19,129978.81,-0.1481
2009-01-05,0,0.0,0,HIGH_VOL,39.08,129978.81,-0.1481
2009-01-06,0,0.0,0,HIGH_VOL,38.56,129978.81,-0.1481
2009-01-07,0,0.0,0,HIGH_VOL,43.39,129978.81,-0.1481
2009-01-08,0,0.0,0,HIGH_VOL,42.56,129978.81,-0.1481
2009-01-09,0,0.0,0,HIGH_VOL,42.82,129978.81,-0.1481
2009-01-12,0,0.0,0,HIGH_VOL,45.84,129978.81,-0.1481
2009-01-13,0,0.0,0,HIGH_VOL,43.27,129978.81,-0.1481
2009-01-14,0,0.0,0,HIGH_VOL,49.14,129978.81,-0.1481
2009-01-15,0,0.0,0,HIGH_VOL,51.0,129978.81,-0.1481
2009-01-16,0,0.0,0,HIGH_VOL,46.11,129978.81,-0.1481
2009-01-20,0,0.0,0,HIGH_VOL,56.65,129978.81,-0.1481
2009-01-21,0,0.0,0,HIGH_VOL,46.42,129978.81,-0.1481
2009-01-22,0,0.0,0,HIGH_VOL,47.29,129978.81,-0.1481
2009-01-23,0,0.0,0,HIGH_VOL,47.27,129978.81,-0.1481
2009-01-26,0,0.0,0,HIGH_VOL,45.69,129978.81,-0.1481
2009-01-27,0,0.0,0,HIGH_VOL,42.25,129978.81,-0.1481
2009-01-28,0,0.0,0,HIGH_VOL,39.66,129978.81,-0.1481
2009-01-29,0,0.0,0,HIGH_VOL,42.63,129978.81,-0.1481
2009-01-30,0,0.0,0,HIGH_VOL,44.84,129978.81,-0.1481
2009-02-02,0,0.0,0,HIGH_VOL,45.52,129978.81,-0.1481
2009-02-03,0,0.0,0,HIGH_VOL,43.06,129978.81,-0.1481
2009-02-04,0,0.0,0,HIGH_VOL,43.85,129978.81,-0.1481
2009-02-05,0,0.0,0,HIGH_VOL,43.73,129978.81,-0.1481
2009-02-06,0,0.0,0,HIGH_VOL,43.37,129978.81,-0.1481
2009-02-09,0,0.0,0,HIGH_VOL,43.64,129978.81,-0.1481
2009-02-10,0,0.0,0,HIGH_VOL,46.67,129978.81,-0.1481
2009-02-11,0,0.0,0,HIGH_VOL,44.53,129978.81,-0.1481
2009-02-12,0,0.0,0,HIGH_VOL,41.25,129978.81,-0.1481
2009-02-13,0,0.0,0,HIGH_VOL,42.93,129978.81,-0.1481
2009-02-17,0,0.0,0,HIGH_VOL,48.66,129978.81,-0.1481
2009-02-18,0,0.0,0,HIGH_VOL,48.46,129978.81,-0.1481
2009-02-19,0,0.0,0,HIGH_VOL,47.08,129978.81,-0.1481
2009-02-20,0,0.0,0,HIGH_VOL,49.3,129978.81,-0.1481
2009-02-23,0,0.0,0,HIGH_VOL,52.62,129978.81,-0.1481
2009-02-24,0,0.0,0,HIGH_VOL,45.49,129978.81,-0.1481
2009-02-25,0,0.0,0,HIGH_VOL,44.67,129978.81,-0.1481
2009-02-26,0,0.0,0,HIGH_VOL,44.66,129978.81,-0.1481
2009-02-27,0,0.0,0,HIGH_VOL,46.35,129978.81,-0.1481
2009-03-02,0,0.0,0,HIGH_VOL,52.65,129978.81,-0.1481
2009-03-03,0,0.0,0,HIGH_VOL,50.93,129978.81,-0.1481
2009-03-04,0,0.0,0,HIGH_VOL,47.56,129978.81,-0.1481
2009-03-05,0,0.0,0,HIGH_VOL,50.17,129978.81,-0.1481
2009-03-06,0,0.0,0,HIGH_VOL,49.33,129978.81,-0.1481
2009-03-09,0,0.0,0,HIGH_VOL,49.68,129978.81,-0.1481
2009-03-10,0,0.0,0,HIGH_VOL,44.37,129978.81,-0.1481
2009-03-11,0,0.0,0,HIGH_VOL,43.61,129978.81,-0.1481
2009-03-12,0,0.0,0,HIGH_VOL,41.18,129978.81,-0.1481
2009-03-13,0,0.0,0,HIGH_VOL,42.36,129978.81,-0.1481
2009-03-16,0,0.0,0,HIGH_VOL,43.74,129978.81,-0.1481
2009-03-17,0,0.0,0,HIGH_VOL,40.8,129978.81,-0.1481
2009-03-18,0,0.0,0,HIGH_VOL,40.06,129978.81,-0.1481
2009-03-19,0,0.0,0,HIGH_VOL,43.68,129978.81,-0.1481
2009-03-20,0,0.0,0,HIGH_VOL,45.89,129978.81,-0.1481
2009-03-23,0,0.0,0,HIGH_VOL,43.23,129978.81,-0.1481
2009-03-24,0,0.0,0,HIGH_VOL,42.93,129978.81,-0.1481
2009-03-25,0,0.0,0,HIGH_VOL,42.25,129978.81,-0.1481
2009-03-26,0,0.0,0,HIGH_VOL,40.36,129978.81,-0.1481
2009-03-27,0,0.0,0,HIGH_VOL,41.04,129978.81,-0.1481
2009-03-30,0,0.0,0,HIGH_VOL,45.54,129978.81,-0.1481
2009-03-31,0,0.0,0,HIGH_VOL,44.14,129978.81,-0.1481
2009-04-01,0,0.0,0,HIGH_VOL,42.28,129978.81,-0.1481
2009-04-02,0,0.0,0,HIGH_VOL,42.04,129978.81,-0.1481
2009-04-03,0,0.0,0,HIGH_VOL,39.7,129978.81,-0.1481
2009-04-06,0,0.0,0,HIGH_VOL,40.93,129978.81,-0.1481
2009-04-07,0,0.0,0,HIGH_VOL,40.39,129978.81,-0.1481
2009-04-08,0,0.0,0,HIGH_VOL,38.85,129978.81,-0.1481
2009-04-09,0,0.0,0,HIGH_VOL,36.53,129978.81,-0.1481
2009-04-13,0,0.0,0,HIGH_VOL,37.81,129978.81,-0.1481
2009-04-14,0,0.0,0,HIGH_VOL,37.67,129978.81,-0.1481
2009-04-15,0,0.0,0,HIGH_VOL,36.17,129978.81,-0.1481
2009-04-16,0,0.0,0,HIGH_VOL,35.79,129978.81,-0.1481
2009-04-17,21000.0,16.16,1,HIGH_VOL,33.94,129978.81,-0.1481
2009-04-20,21000.0,16.36,1,HIGH_VOL,39.18,128324.98,-0.159
2009-04-21,21000.0,16.25,1,HIGH_VOL,37.14,129198.02,-0.1533
2009-04-22,21000.0,16.28,1,HIGH_VOL,38.1,128980.35,-0.1547
2009-04-23,21000.0,16.22,1,HIGH_VOL,37.15,129441.83,-0.1517
2009-04-24,21000.0,16.19,1,HIGH_VOL,36.82,129744.28,-0.1497
2009-04-27,21000.0,16.23,1,HIGH_VOL,38.32,129428.42,-0.1517
2009-04-28,21000.0,16.2,1,HIGH_VOL,37.95,129629.28,-0.1504
2009-04-29,21000.0,16.11,1,HIGH_VOL,36.08,130332.3,-0.1458
2009-04-30,21000.0,16.11,1,HIGH_VOL,36.5,130353.12,-0.1457
2009-05-01,21000.0,16.05,1,HIGH_VOL,35.3,130801.83,-0.1427
2009-05-04,42000.0,32.13,2,HIGH_VOL,34.53,130734.1,-0.1432
2009-05-05,42000.0,31.97,2,HIGH_VOL,33.36,131386.49,-0.1389
2009-05-06,42000.0,31.72,2,HIGH_VOL,32.45,132425.25,-0.1321
2009-05-07,42000.0,31.83,2,HIGH_VOL,33.44,131930.68,-0.1353
2009-05-08,42000.0,31.55,2,HIGH_VOL,32.05,133120.14,-0.1276
2009-05-11,42000.0,31.65,2,HIGH_VOL,32.87,132721.53,-0.1302
2009-05-12,42000.0,31.48,2,HIGH_VOL,31.8,133414.43,-0.1256
2009-05-13,42000.0,31.89,2,HIGH_VOL,33.65,131708.57,-0.1368
2009-05-14,42000.0,31.46,2,HIGH_VOL,31.37,133488.53,-0.1251
2009-05-15,42000.0,31.73,2,HIGH_VOL,33.12,132382.27,-0.1324
2009-05-18,21000.0,15.23,1,HIGH_VOL,30.24,137861.6,-0.0965
2009-05-19,21000.0,15.2,1,HIGH_VOL,28.8,138176.22,-0.0944
2009-05-20,21000.0,15.22,1,HIGH_VOL,29.03,138006.79,-0.0955
2009-05-21,21000.0,15.36,1,HIGH_VOL,31.35,136736.92,-0.1038
2009-05-22,21000.0,15.28,1,HIGH_VOL,32.63,137400.35,-0.0995
2009-05-26,21000.0,15.09,1,HIGH_VOL,30.62,139138.49,-0.0881
2009-05-27,21000.0,15.22,1,HIGH_VOL,32.36,137988.81,-0.0956
2009-05-28,21000.0,15.11,1,HIGH_VOL,31.67,138938.88,-0.0894
2009-05-29,21000.0,14.99,1,HIGH_VOL,28.92,140071.63,-0.082
2009-06-01,0,0.0,0,HIGH_VOL,30.04,143350.39,-0.0605
2009-06-02,0,0.0,0,HIGH_VOL,29.63,143350.39,-0.0605
2009-06-03,0,0.0,0,HIGH_VOL,31.02,143350.39,-0.0605
2009-06-04,0,0.0,0,HIGH_VOL,30.18,143350.39,-0.0605
2009-06-05,0,0.0,0,HIGH_VOL,29.62,143350.39,-0.0605
2009-06-08,0,0.0,0,HIGH_VOL,29.77,143350.39,-0.0605
2009-06-09,0,0.0,0,HIGH_VOL,28.27,143350.39,-0.0605
2009-06-10,0,0.0,0,HIGH_VOL,28.46,143350.39,-0.0605
2009-06-11,0,0.0,0,HIGH_VOL,28.11,143350.39,-0.0605
2009-06-12,0,0.0,0,HIGH_VOL,28.15,143350.39,-0.0605
2009-06-15,0,0.0,0,HIGH_VOL,30.81,143350.39,-0.0605
2009-06-16,0,0.0,0,HIGH_VOL,32.68,143350.39,-0.0605
2009-06-17,0,0.0,0,HIGH_VOL,31.54,143350.39,-0.0605
2009-06-18,0,0.0,0,HIGH_VOL,30.03,143350.39,-0.0605
2009-06-19,0,0.0,0,HIGH_VOL,27.99,143350.39,-0.0605
2009-06-22,0,0.0,0,HIGH_VOL,31.17,143350.39,-0.0605
2009-06-23,0,0.0,0,HIGH_VOL,30.58,143350.39,-0.0605
2009-06-24,0,0.0,0,HIGH_VOL,29.05,143350.39,-0.0605
2009-06-25,0,0.0,0,HIGH_VOL,26.36,143350.39,-0.0605
2009-06-26,0,0.0,0,HIGH_VOL,25.93,143350.39,-0.0605
2009-06-29,0,0.0,0,HIGH_VOL,25.35,143350.39,-0.0605
2009-06-30,0,0.0,0,HIGH_VOL,26.35,143350.39,-0.0605
2009-07-01,0,0.0,0,HIGH_VOL,26.22,143350.39,-0.0605
2009-07-02,0,0.0,0,HIGH_VOL,27.95,143350.39,-0.0605
2009-07-06,0,0.0,0,HIGH_VOL,29.0,143350.39,-0.0605
2009-07-07,0,0.0,0,HIGH_VOL,30.85,143350.39,-0.0605
2009-07-08,0,0.0,0,HIGH_VOL,31.3,143350.39,-0.0605
2009-07-09,0,0.0,0,HIGH_VOL,29.78,143350.39,-0.0605
2009-07-10,0,0.0,0,HIGH_VOL,29.02,143350.39,-0.0605
2009-07-13,0,0.0,0,HIGH_VOL,26.31,143350.39,-0.0605
2009-07-14,0,0.0,0,HIGH_VOL,25.02,143350.39,-0.0605
2009-07-15,0,0.0,0,HIGH_VOL,25.89,143350.39,-0.0605
2009-07-16,0,0.0,0,HIGH_VOL,25.42,143350.39,-0.0605
2009-07-17,0,0.0,0,HIGH_VOL,24.34,143350.39,-0.0605
2009-07-20,0,0.0,0,HIGH_VOL,24.4,143350.39,-0.0605
2009-07-21,0,0.0,0,HIGH_VOL,23.87,143350.39,-0.0605
2009-07-22,0,0.0,0,HIGH_VOL,23.47,143350.39,-0.0605
2009-07-23,0,0.0,0,HIGH_VOL,23.43,143350.39,-0.0605
2009-07-24,0,0.0,0,HIGH_VOL,23.09,143350.39,-0.0605
2009-07-27,0,0.0,0,HIGH_VOL,24.28,143350.39,-0.0605
2009-07-28,0,0.0,0,HIGH_VOL,25.01,143350.39,-0.0605
2009-07-29,0,0.0,0,HIGH_VOL,25.61,143350.39,-0.0605
2009-07-30,0,0.0,0,HIGH_VOL,25.4,143350.39,-0.0605
2009-07-31,0,0.0,0,HIGH_VOL,25.92,143350.39,-0.0605
2009-08-03,0,0.0,0,HIGH_VOL,25.56,143350.39,-0.0605
2009-08-04,0,0.0,0,HIGH_VOL,24.89,143350.39,-0.0605
2009-08-05,0,0.0,0,HIGH_VOL,24.9,143350.39,-0.0605
2009-08-06,0,0.0,0,HIGH_VOL,25.67,143350.39,-0.0605
2009-08-07,0,0.0,0,HIGH_VOL,24.76,143350.39,-0.0605
2009-08-10,0,0.0,0,HIGH_VOL,24.99,143350.39,-0.0605
2009-08-11,0,0.0,0,HIGH_VOL,25.99,143350.39,-0.0605
2009-08-12,0,0.0,0,HIGH_VOL,25.45,143350.39,-0.0605
2009-08-13,0,0.0,0,HIGH_VOL,24.71,143350.39,-0.0605
2009-08-14,0,0.0,0,HIGH_VOL,24.27,143350.39,-0.0605
2009-08-17,0,0.0,0,HIGH_VOL,27.89,143350.39,-0.0605
2009-08-18,0,0.0,0,HIGH_VOL,26.18,143350.39,-0.0605
2009-08-19,0,0.0,0,HIGH_VOL,26.26,143350.39,-0.0605
2009-08-20,0,0.0,0,HIGH_VOL,25.09,143350.39,-0.0605
2009-08-21,0,0.0,0,HIGH_VOL,25.01,143350.39,-0.0605
2009-08-24,0,0.0,0,HIGH_VOL,25.14,143350.39,-0.0605
2009-08-25,0,0.0,0,HIGH_VOL,24.92,143350.39,-0.0605
2009-08-26,0,0.0,0,HIGH_VOL,24.95,143350.39,-0.0605
2009-08-27,0,0.0,0,HIGH_VOL,24.68,143350.39,-0.0605
2009-08-28,0,0.0,0,HIGH_VOL,24.76,143350.39,-0.0605
2009-08-31,0,0.0,0,HIGH_VOL,26.01,143350.39,-0.0605
2009-09-01,0,0.0,0,HIGH_VOL,29.15,143350.39,-0.0605
2009-09-02,0,0.0,0,HIGH_VOL,28.9,143350.39,-0.0605
2009-09-03,0,0.0,0,HIGH_VOL,27.1,143350.39,-0.0605
2009-09-04,0,0.0,0,HIGH_VOL,25.26,143350.39,-0.0605
2009-09-08,0,0.0,0,HIGH_VOL,25.62,143350.39,-0.0605
2009-09-09,0,0.0,0,HIGH_VOL,24.32,143350.39,-0.0605
2009-09-10,0,0.0,0,HIGH_VOL,23.55,143350.39,-0.0605
2009-09-11,0,0.0,0,HIGH_VOL,24.15,143350.39,-0.0605
2009-09-14,0,0.0,0,HIGH_VOL,23.86,143350.39,-0.0605
2009-09-15,0,0.0,0,HIGH_VOL,23.42,143350.39,-0.0605
2009-09-16,0,0.0,0,HIGH_VOL,23.69,143350.39,-0.0605
2009-09-17,0,0.0,0,HIGH_VOL,23.65,143350.39,-0.0605
2009-09-18,0,0.0,0,HIGH_VOL,23.92,143350.39,-0.0605
2009-09-21,0,0.0,0,HIGH_VOL,24.06,143350.39,-0.0605
2009-09-22,0,0.0,0,HIGH_VOL,23.08,143350.39,-0.0605
2009-09-23,0,0.0,0,HIGH_VOL,23.49,143350.39,-0.0605
2009-09-24,0,0.0,0,HIGH_VOL,24.95,143350.39,-0.0605
2009-09-25,0,0.0,0,HIGH_VOL,25.61,143350.39,-0.0605
2009-09-28,0,0.0,0,HIGH_VOL,24.88,143350.39,-0.0605
2009-09-29,0,0.0,0,HIGH_VOL,25.19,143350.39,-0.0605
2009-09-30,0,0.0,0,HIGH_VOL,25.61,143350.39,-0.0605
2009-10-01,0,0.0,0,HIGH_VOL,28.27,143350.39,-0.0605
2009-10-02,0,0.0,0,HIGH_VOL,28.68,143350.39,-0.0605
2009-10-05,0,0.0,0,HIGH_VOL,26.84,143350.39,-0.0605
2009-10-06,0,0.0,0,HIGH_VOL,25.7,143350.39,-0.0605
2009-10-07,0,0.0,0,HIGH_VOL,24.68,143350.39,-0.0605
2009-10-08,0,0.0,0,HIGH_VOL,24.18,143350.39,-0.0605
2009-10-09,0,0.0,0,HIGH_VOL,23.12,143350.39,-0.0605
2009-10-12,0,0.0,0,HIGH_VOL,23.01,143350.39,-0.0605
2009-10-13,0,0.0,0,HIGH_VOL,22.99,143350.39,-0.0605
2009-10-14,0,0.0,0,HIGH_VOL,22.86,143350.39,-0.0605
2009-10-15,0,0.0,0,NORMAL,21.72,143350.39,-0.0605
